DATE,TIME,MODEL CODE,TYPE,BARCODE,SERIAL No.,PASS/NG,50Hz WATTAGE ,50Hz WATTAGE PASS,50Hz WATTAGE  FLUCTUATE,50Hz AIR VOLUME ,50Hz CLOSED PRESSURE ,50Hz AMPERAGE,60Hz WATTAGE ,60Hz AIR VOLUME ,60Hz CLOSED PRESSURE ,60Hz AMPERAGE,50Hz VOLTAGE,50Hz PRESSURE ,60Hz VOLTAGE,60Hz PRESSURE ,50Hz WATTAGE (LSL),50Hz WATTAGE (USL),50Hz AIR VOLUME (LSL),50Hz AIR VOLUME (USL),50Hz CLOSED PRESSURE (LSL),50Hz CLOSED PRESSURE (USL),50Hz AMPERAGE (LSL),50Hz AMPERAGE (USL),60Hz WATTAGE (LSL),60Hz WATTAGE (USL),60Hz AIR VOLUME (LSL),60Hz AIR VOLUME (USL),60Hz CLOSED PRESSURE （LSL）,60Hz CLOSED PRESSURE （USL）,60Hz AMPERAGE (LSL),60Hz AMPERAGE (USL),50Hz WATTAGE (PASS/NG),50Hz AIR VOLUME (PASS/NG),50Hz CLOSED PRESSURE (PASS/NG),50Hz AMPERAGE (PASS/NG),60Hz WATTAGE (PASS/NG),60Hz AIR VOLUME (PASS/NG),60Hz CLOSED PRESSURE (PASS/NG),60Hz AMPERAGE (PASS/NG),LEAK TEST (PASS/NG),I-TEST (PASS/NG),W-TEST (PASS/NG),50Hz EARTH TEST (PASS/NG),60Hz EARTH TEST (PASS/NG),DUMMY (PASS/NG),50Hz EARTH RESISTANCE,60Hz EARTH RESISTANCE,DUMMY TYPE,50Hz ROOM TEMPERATURE,50Hz INSIDE TEMPERATURE,50Hz BLOWER M TEMPERATURE,50Hz BLOWER T TEMPERATURE,60Hz ROOM TEMPERATURE,60Hz INSIDE TEMPERATURE,60Hz BLOWER M TEMPERATURE,60Hz BLOWER T TEMPERATURE,50Hz CLOSED AIR VOLUME ,60Hz CLOSED AIR VOLUME ,LEAK PRESSURE,MF 0:200L 1:500L,BARCODE READ 0:OFF 1:ON
28/07/2025,10:15:06,200HP1000P,N,,250700031,1,1.93E+02,192.9,,1.85E+02,5.30E+01,3.04E+00,2.39E+02,2.07E+02,6.22E+01,3.40E+00,1.00E+02,2.00E+01,1.00E+02,2.00E+01,1.74E+02,2.13E+02,1.73E+02,2.03E+02,4.94E+01,5.79E+01,0.00E+00,9.00E+00,2.28E+02,2.79E+02,1.91E+02,2.24E+02,5.79E+01,6.80E+01,0.00E+00,9.00E+00,1,1,1,1,1,1,1,1,1,1,1,3,3,0,0.00E+00,0.00E+00,0,2.43E+01,2.49E+01,2.56E+01,2.73E+01,2.43E+01,2.50E+01,2.56E+01,2.72E+01,3.00E-01,3.00E-01,3.00E-01,1,0
28/07/2025,10:42:40,60HP20220S,N,,325002058,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.09E+01,5.85E+01,3.93E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.46E+01,2.48E+01,2.50E+01,0.00E+00,1.00E-01,5.00E+00,0,0
28/07/2025,10:43:44,60HP20220P,N,,325002058,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.56E+01,5.99E+01,3.99E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.46E+01,2.48E+01,2.50E+01,0.00E+00,1.00E-01,1.80E+00,0,0
28/07/2025,10:45:15,60HP20220S,N,,325002059,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.13E+01,5.89E+01,4.00E+01,1.34E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.46E+01,2.48E+01,2.50E+01,0.00E+00,1.00E-01,5.00E+00,0,0
28/07/2025,10:46:14,60HP20220P,N,,325002059,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.56E+01,6.04E+01,4.05E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.46E+01,2.48E+01,2.50E+01,0.00E+00,1.00E-01,7.00E-01,0,0
28/07/2025,10:47:46,60HP20220S,N,,325002060,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.12E+01,5.89E+01,3.98E+01,1.34E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.46E+01,2.48E+01,2.50E+01,0.00E+00,1.00E-01,4.00E+00,0,0
28/07/2025,10:48:48,60HP20220P,N,,325002060,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.58E+01,6.10E+01,4.05E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.46E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.46E+01,2.48E+01,2.50E+01,0.00E+00,1.00E-01,7.00E-01,0,0
28/07/2025,10:50:00,60HP20220S,N,,325002061,0,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,2.08E+01,1.00E-01,0.00E+00,9.08E-01,0.00E+00,0.00E+00,1.20E+02,4.20E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0
28/07/2025,10:50:47,60HP20220S,N,,325002061,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.20E+01,5.95E+01,4.01E+01,1.35E+00,0.00E+00,0.00E+00,1.20E+02,1.46E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+01,2.46E+01,2.47E+01,2.49E+01,0.00E+00,1.00E-01,4.30E+00,0,0
28/07/2025,10:52:14,60HP20220P,N,,325002061,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.61E+01,6.13E+01,4.08E+01,1.11E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.46E+01,2.47E+01,2.50E+01,0.00E+00,1.00E-01,7.00E-01,0,0
28/07/2025,10:53:56,60HP20220S,N,,325002062,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.30E+01,5.96E+01,4.00E+01,1.36E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+01,2.46E+01,2.47E+01,2.50E+01,0.00E+00,1.00E-01,6.00E+00,0,0
28/07/2025,10:55:07,60HP20220P,N,,325002062,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.70E+01,6.21E+01,4.12E+01,1.13E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.46E+01,2.47E+01,2.50E+01,0.00E+00,0.00E+00,7.00E-01,0,0
28/07/2025,10:56:58,60HP20220S,N,,325002063,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.13E+01,5.84E+01,3.91E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.46E+01,2.47E+01,2.50E+01,0.00E+00,1.00E-01,5.50E+00,0,0
28/07/2025,10:57:48,60HP20220P,N,,325002063,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.59E+01,6.08E+01,4.03E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+01,2.45E+01,2.47E+01,2.50E+01,0.00E+00,1.00E-01,6.00E-01,0,0
28/07/2025,11:10:44,60HP20220S,N,,325002064,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.08E+01,5.80E+01,3.95E+01,1.34E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+01,2.44E+01,2.45E+01,2.47E+01,0.00E+00,1.00E-01,6.50E+00,0,0
28/07/2025,11:11:43,60HP20220P,N,,325002064,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.54E+01,5.99E+01,4.05E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+01,2.44E+01,2.45E+01,2.47E+01,0.00E+00,1.00E-01,7.00E-01,0,0
28/07/2025,11:13:49,60HP20220S,N,,325002065,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.21E+01,6.00E+01,4.04E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+01,2.44E+01,2.45E+01,2.47E+01,0.00E+00,0.00E+00,4.70E+00,0,0
28/07/2025,11:14:45,60HP20220P,N,,325002065,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.66E+01,6.18E+01,4.11E+01,1.13E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+01,2.45E+01,2.45E+01,2.47E+01,0.00E+00,0.00E+00,9.00E-01,0,0
28/07/2025,11:16:00,60HP20220S,N,,325002066,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.19E+01,5.94E+01,4.02E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+01,2.44E+01,2.45E+01,2.47E+01,0.00E+00,1.00E-01,4.50E+00,0,0
28/07/2025,11:16:58,60HP20220P,N,,325002066,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.68E+01,6.17E+01,4.11E+01,1.13E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.44E+01,2.45E+01,2.47E+01,0.00E+00,1.00E-01,5.00E-01,0,0
28/07/2025,11:18:32,60HP20220S,N,,325002067,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.21E+01,5.94E+01,4.00E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+01,2.45E+01,2.45E+01,2.47E+01,0.00E+00,1.00E-01,6.10E+00,0,0
28/07/2025,11:19:30,60HP20220P,N,,325002067,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.67E+01,6.18E+01,4.12E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.46E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.45E+01,2.45E+01,2.48E+01,0.00E+00,1.00E-01,9.00E-01,0,0
28/07/2025,11:20:46,60HP20220S,N,,325002068,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.13E+01,5.84E+01,3.96E+01,1.34E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+01,2.45E+01,2.45E+01,2.47E+01,0.00E+00,1.00E-01,4.90E+00,0,0
28/07/2025,11:21:40,60HP20220P,N,,325002068,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.57E+01,5.97E+01,4.02E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+01,2.45E+01,2.45E+01,2.48E+01,0.00E+00,1.00E-01,1.00E+00,0,0
28/07/2025,11:23:09,60HP20220S,N,,325002069,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.27E+01,5.84E+01,3.94E+01,1.36E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+01,2.44E+01,2.45E+01,2.48E+01,0.00E+00,1.00E-01,7.10E+00,0,0
28/07/2025,11:24:07,60HP20220P,N,,325002069,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.67E+01,6.10E+01,4.08E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.44E+01,2.45E+01,2.48E+01,0.00E+00,1.00E-01,5.00E-01,0,0
28/07/2025,11:25:50,60HP20220S,N,,325002070,0,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.22E+01,5.89E+01,3.95E+01,1.35E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,0,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+01,2.44E+01,2.45E+01,2.48E+01,0.00E+00,1.00E-01,1.73E+01,0,0
28/07/2025,11:26:41,60HP20220S,N,,325002070,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.27E+01,5.92E+01,3.98E+01,1.36E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+01,2.45E+01,2.45E+01,2.48E+01,0.00E+00,1.00E-01,7.00E+00,0,0
28/07/2025,11:28:04,60HP20220P,N,,325002070,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.65E+01,6.17E+01,4.11E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.45E+01,2.45E+01,2.48E+01,0.00E+00,1.00E-01,5.00E-01,0,0
28/07/2025,11:29:29,60HP20220S,N,,325002071,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.10E+01,5.78E+01,3.90E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+01,2.45E+01,2.45E+01,2.48E+01,0.00E+00,1.00E-01,6.40E+00,0,0
28/07/2025,11:30:31,60HP20220P,N,,325002071,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.57E+01,6.05E+01,4.01E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.46E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+01,2.44E+01,2.45E+01,2.47E+01,0.00E+00,1.00E-01,1.10E+00,0,0
28/07/2025,11:31:59,60HP20220S,N,,325002072,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.05E+01,5.76E+01,3.91E+01,1.35E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+01,2.45E+01,2.45E+01,2.47E+01,0.00E+00,1.00E-01,4.60E+00,0,0
28/07/2025,11:33:00,60HP20220P,N,,325002072,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.51E+01,5.93E+01,3.98E+01,1.13E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+01,2.45E+01,2.45E+01,2.48E+01,0.00E+00,2.00E-01,9.00E-01,0,0
28/07/2025,11:34:38,60HP20220S,N,,325002073,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.12E+01,5.88E+01,3.99E+01,1.33E+00,0.00E+00,0.00E+00,1.20E+02,1.48E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+01,2.45E+01,2.45E+01,2.48E+01,0.00E+00,1.00E-01,4.60E+00,0,0
28/07/2025,11:35:34,60HP20220P,N,,325002073,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,5.61E+01,6.07E+01,4.06E+01,1.12E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.25E+01,6.40E+01,5.93E+01,6.95E+01,0.00E+00,9.90E+01,0.00E+00,1.20E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+01,2.44E+01,2.45E+01,2.49E+01,0.00E+00,1.00E-01,1.20E+00,0,0
28/07/2025,11:42:43,60HP20220S,N,,325002074,1,0.00E+00,0,,0.00E+00,0.00E+00,0.00E+00,6.14E+01,5.67E+01,3.87E+01,1.36E+00,0.00E+00,0.00E+00,1.20E+02,1.47E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+01,6.97E+01,5.65E+01,6.90E+01,0.00E+00,9.90E+01,0.00E+00,1.40E+00,0,0,0,0,1,1,1,1,1,3,3,3,3,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+01,2.45E+01,2.45E+01,2.48E+01,0.00E+00,1.00E-01,1.90E+00,0,0
